count,stand,plate_x,plate_z,called_strike_rate
0-0,L,1.85,3.55,0.0
0-0,L,1.95,0.85,0.0
0-0,L,1.95,0.95,0.0
0-0,L,1.95,1.05,0.0
0-0,L,1.95,1.15,0.0
0-0,L,1.95,1.25,0.0
0-0,L,1.95,1.35,0.0
0-0,L,1.95,1.45,0.0
0-0,L,1.95,1.55,0.0
0-0,L,1.95,1.65,0.0
0-0,L,1.95,1.75,0.0
0-0,L,1.95,1.85,0.0
0-0,L,1.95,1.95,0.0
0-0,L,1.95,2.05,0.0
0-0,L,1.95,2.15,0.0
0-0,L,1.95,2.25,0.0
0-0,L,1.95,2.35,0.0
0-0,L,1.95,2.45,0.0
0-0,L,1.95,2.55,0.0
0-0,L,1.95,2.65,0.0
0-0,L,1.95,2.75,0.0
0-0,L,1.95,2.85,0.0
0-0,L,1.95,2.95,0.0
0-0,L,1.95,3.05,0.0
0-0,L,1.95,3.15,0.0
0-0,L,1.95,3.25,0.0
0-0,L,1.95,3.35,0.0
0-1,Any,-1.95,0.55,0.0
0-1,Any,-1.95,0.65,0.0
0-1,Any,-1.95,0.75,0.0
0-1,Any,-1.95,0.85,0.0
0-1,Any,-1.95,0.95,0.0
0-1,Any,-1.95,1.05,0.0
0-1,Any,-1.95,1.15,0.0
0-1,Any,-1.95,1.25,0.0
0-1,Any,-1.95,1.35,0.0
0-1,Any,-1.95,1.45,0.0
0-1,Any,-1.95,1.55,0.0
0-1,Any,-1.95,1.65,0.0
0-1,Any,-1.95,1.75,0.0
0-1,Any,-1.95,1.85,0.0
0-1,Any,-1.95,1.95,0.0
0-1,Any,-1.95,2.05,0.0
0-1,Any,-1.95,2.15,0.0
0-1,Any,-1.95,2.25,0.0
0-1,Any,-1.95,2.35,0.0
0-1,Any,-1.95,2.45,0.0
0-1,Any,-1.95,2.55,0.0
0-1,Any,-1.95,2.65,0.0
0-1,Any,-1.95,2.75,0.0
0-1,Any,-1.95,2.85,0.0
0-1,Any,-1.95,2.95,0.0
0-1,Any,-1.95,3.05,0.00128
0-1,Any,-1.95,3.15,0.00144
0-1,Any,-1.95,3.25,0.00158
0-1,Any,-1.95,3.35,0.0
0-1,Any,-1.95,3.45,0.0
0-1,Any,-1.95,3.55,0.0
0-1,Any,-1.95,3.65,0.0
0-1,Any,-1.95,3.75,0.0
0-1,Any,-1.95,3.85,0.0
0-1,Any,-1.95,3.95,0.0
0-1,Any,-1.95,4.05,0.0
0-1,Any,-1.95,4.15,0.0
0-1,Any,-1.95,4.25,0.0
0-1,Any,-1.95,4.35,0.0
0-1,Any,-1.85,0.55,0.0
0-1,Any,-1.85,0.65,0.0
0-1,Any,-1.85,0.75,0.0
0-1,Any,-1.85,0.85,0.0
0-1,Any,-1.85,0.95,0.0
0-1,Any,-1.85,1.05,0.0
0-1,Any,-1.85,1.15,0.0
0-1,Any,-1.85,1.25,0.0
0-1,Any,-1.85,1.35,0.0
0-1,Any,-1.85,1.45,0.0
0-1,Any,-1.85,1.55,0.0
0-1,Any,-1.85,1.65,0.0
0-1,Any,-1.85,1.75,0.0
0-1,Any,-1.85,1.85,0.0
0-1,Any,-1.85,1.95,0.0
0-1,Any,-1.85,2.05,0.0
0-1,Any,-1.85,2.15,0.0
0-1,Any,-1.85,2.25,0.0
0-1,Any,-1.85,2.35,0.0
0-1,Any,-1.85,2.45,0.0
0-1,Any,-1.85,2.55,0.0
0-1,Any,-1.85,2.65,0.0
0-1,Any,-1.85,2.75,0.0
0-1,Any,-1.85,2.85,0.0
0-1,Any,-1.85,2.95,0.0
0-1,Any,-1.85,3.05,0.00075
0-1,Any,-1.85,3.15,0.00083
0-1,Any,-1.85,3.25,0.00091
0-1,Any,-1.85,3.35,0.0
0-1,Any,-1.85,3.45,0.0
0-1,Any,-1.85,3.55,0.0
0-1,Any,-1.85,3.65,0.0
0-1,Any,-1.85,3.75,0.0
0-1,Any,-1.85,3.85,0.0
0-1,Any,-1.85,3.95,0.0
0-1,Any,-1.85,4.05,0.0
0-1,Any,-1.85,4.15,0.0
0-1,Any,-1.85,4.25,0.0
0-1,Any,-1.85,4.35,0.0
0-1,Any,-1.85,4.45,0.0
0-1,Any,-1.75,0.55,0.0
0-1,Any,-1.75,0.65,0.0
0-1,Any,-1.75,0.75,0.0
0-1,Any,-1.75,0.85,0.0
0-1,Any,-1.75,0.95,0.0
0-1,Any,-1.75,1.05,0.0
0-1,Any,-1.75,1.15,0.0
0-1,Any,-1.75,1.25,0.0
0-1,Any,-1.75,1.35,0.0
0-1,Any,-1.75,1.45,0.0
0-1,Any,-1.75,1.55,0.0
0-1,Any,-1.75,1.65,0.0
0-1,Any,-1.75,1.75,0.0
0-1,Any,-1.75,1.85,0.0
0-1,Any,-1.75,1.95,0.0
0-1,Any,-1.75,2.05,0.0
0-1,Any,-1.75,2.15,0.0
0-1,Any,-1.75,2.25,0.00049
0-1,Any,-1.75,2.35,0.0005
0-1,Any,-1.75,2.45,0.0005
0-1,Any,-1.75,2.55,0.0
0-1,Any,-1.75,2.65,0.0
0-1,Any,-1.75,2.75,0.0
0-1,Any,-1.75,2.85,0.0
0-1,Any,-1.75,2.95,0.0
0-1,Any,-1.75,3.05,0.00062
0-1,Any,-1.75,3.15,0.00066
0-1,Any,-1.75,3.25,0.00073
0-1,Any,-1.75,3.35,0.0
0-1,Any,-1.75,3.45,0.0
0-1,Any,-1.75,3.55,0.0
0-1,Any,-1.75,3.65,0.0
0-1,Any,-1.75,3.75,0.0
0-1,Any,-1.75,3.85,0.0
0-1,Any,-1.75,3.95,0.0
0-1,Any,-1.75,4.05,0.0
0-1,Any,-1.75,4.15,0.0
0-1,Any,-1.75,4.25,0.0
0-1,Any,-1.75,4.35,0.0
0-1,Any,-1.75,4.45,0.0
0-1,Any,-1.65,0.55,0.0
0-1,Any,-1.65,0.65,0.0
0-1,Any,-1.65,0.75,0.0
0-1,Any,-1.65,0.85,0.0
0-1,Any,-1.65,0.95,0.0
0-1,Any,-1.65,1.05,0.0
0-1,Any,-1.65,1.15,0.0
0-1,Any,-1.65,1.25,0.0
0-1,Any,-1.65,1.35,0.0
0-1,Any,-1.65,1.45,0.0
0-1,Any,-1.65,1.55,0.0
0-1,Any,-1.65,1.65,0.0
0-1,Any,-1.65,1.75,0.0
0-1,Any,-1.65,1.85,0.0
0-1,Any,-1.65,1.95,0.0
0-1,Any,-1.65,2.05,0.0
0-1,Any,-1.65,2.15,0.0
0-1,Any,-1.65,2.25,0.00041
0-1,Any,-1.65,2.35,0.0004
0-1,Any,-1.65,2.45,0.00041
0-1,Any,-1.65,2.55,0.0
0-1,Any,-1.65,2.65,0.0
0-1,Any,-1.65,2.75,0.0
0-1,Any,-1.65,2.85,0.0
0-1,Any,-1.65,2.95,0.0
0-1,Any,-1.65,3.05,0.0
0-1,Any,-1.65,3.15,0.0
0-1,Any,-1.65,3.25,0.0
0-1,Any,-1.65,3.35,0.0
0-1,Any,-1.65,3.45,0.0
0-1,Any,-1.65,3.55,0.0
0-1,Any,-1.65,3.65,0.0
0-1,Any,-1.65,3.75,0.0
0-1,Any,-1.65,3.85,0.0
0-1,Any,-1.65,3.95,0.0
0-1,Any,-1.65,4.05,0.0
0-1,Any,-1.65,4.15,0.0
0-1,Any,-1.65,4.25,0.0
0-1,Any,-1.65,4.35,0.0
0-1,Any,-1.65,4.45,0.0
0-1,Any,-1.55,0.55,0.0
0-1,Any,-1.55,0.65,0.0
0-1,Any,-1.55,0.75,0.0
0-1,Any,-1.55,0.85,0.0
0-1,Any,-1.55,0.95,0.0
0-1,Any,-1.55,1.05,0.0
0-1,Any,-1.55,1.15,0.0
0-1,Any,-1.55,1.25,0.0
0-1,Any,-1.55,1.35,0.0
0-1,Any,-1.55,1.45,0.0
0-1,Any,-1.55,1.55,0.0
0-1,Any,-1.55,1.65,0.0
0-1,Any,-1.55,1.75,0.0
0-1,Any,-1.55,1.85,0.0
0-1,Any,-1.55,1.95,0.0
0-1,Any,-1.55,2.05,0.0
0-1,Any,-1.55,2.15,0.0
0-1,Any,-1.55,2.25,0.00034
0-1,Any,-1.55,2.35,0.00033
0-1,Any,-1.55,2.45,0.00034
0-1,Any,-1.55,2.55,0.0
0-1,Any,-1.55,2.65,0.0
0-1,Any,-1.55,2.75,0.0
0-1,Any,-1.55,2.85,0.0
0-1,Any,-1.55,2.95,0.0
0-1,Any,-1.55,3.05,0.0
0-1,Any,-1.55,3.15,0.0
0-1,Any,-1.55,3.25,0.0
0-1,Any,-1.55,3.35,0.0
0-1,Any,-1.55,3.45,0.0
0-1,Any,-1.55,3.55,0.0
0-1,Any,-1.55,3.65,0.0
0-1,Any,-1.55,3.75,0.0
0-1,Any,-1.55,3.85,0.0
0-1,Any,-1.55,3.95,0.0
0-1,Any,-1.55,4.05,0.0
0-1,Any,-1.55,4.15,0.0
0-1,Any,-1.55,4.25,0.0
0-1,Any,-1.55,4.35,0.0
0-1,Any,-1.55,4.45,0.0
0-1,Any,-1.45,0.55,0.0
0-1,Any,-1.45,0.65,0.0
0-1,Any,-1.45,0.75,0.0
0-1,Any,-1.45,0.85,0.0
0-1,Any,-1.45,0.95,0.0
0-1,Any,-1.45,1.05,0.0
0-1,Any,-1.45,1.15,0.0
0-1,Any,-1.45,1.25,0.0
0-1,Any,-1.45,1.35,0.0
0-1,Any,-1.45,1.45,0.0
0-1,Any,-1.45,1.55,0.0
0-1,Any,-1.45,1.65,0.00078
0-1,Any,-1.45,1.75,0.00075
0-1,Any,-1.45,1.85,0.00105
0-1,Any,-1.45,1.95,0.00068
0-1,Any,-1.45,2.05,0.00064
0-1,Any,-1.45,2.15,0.00062
0-1,Any,-1.45,2.25,0.00149
0-1,Any,-1.45,2.35,0.00232
0-1,Any,-1.45,2.45,0.00265
0-1,Any,-1.45,2.55,0.00148
0-1,Any,-1.45,2.65,0.00061
0-1,Any,-1.45,2.75,0.00031
0-1,Any,-1.45,2.85,0.00133
0-1,Any,-1.45,2.95,0.00179
0-1,Any,-1.45,3.05,0.0019
0-1,Any,-1.45,3.15,0.00084
0-1,Any,-1.45,3.25,0.00045
0-1,Any,-1.45,3.35,0.0
0-1,Any,-1.45,3.45,0.0
0-1,Any,-1.45,3.55,0.0
0-1,Any,-1.45,3.65,0.0
0-1,Any,-1.45,3.75,0.0
0-1,Any,-1.45,3.85,0.0
0-1,Any,-1.45,3.95,0.0
0-1,Any,-1.45,4.05,0.0
0-1,Any,-1.45,4.15,0.00149
0-1,Any,-1.45,4.25,0.00184
0-1,Any,-1.45,4.35,0.0022
0-1,Any,-1.45,4.45,0.0
0-1,Any,-1.35,0.55,0.0
0-1,Any,-1.35,0.65,0.0
0-1,Any,-1.35,0.75,0.0
0-1,Any,-1.35,0.85,0.0
0-1,Any,-1.35,0.95,0.0
0-1,Any,-1.35,1.05,0.0
0-1,Any,-1.35,1.15,0.0
0-1,Any,-1.35,1.25,0.0
0-1,Any,-1.35,1.35,0.0
0-1,Any,-1.35,1.45,0.00083
0-1,Any,-1.35,1.55,0.00111
0-1,Any,-1.35,1.65,0.00339
0-1,Any,-1.35,1.75,0.00466
0-1,Any,-1.35,1.85,0.00686
0-1,Any,-1.35,1.95,0.00738
0-1,Any,-1.35,2.05,0.00721
0-1,Any,-1.35,2.15,0.00738
0-1,Any,-1.35,2.25,0.00643
0-1,Any,-1.35,2.35,0.00656
0-1,Any,-1.35,2.45,0.00501
0-1,Any,-1.35,2.55,0.00527
0-1,Any,-1.35,2.65,0.00436
0-1,Any,-1.35,2.75,0.00448
0-1,Any,-1.35,2.85,0.00416
0-1,Any,-1.35,2.95,0.0035
0-1,Any,-1.35,3.05,0.00269
0-1,Any,-1.35,3.15,0.00072
0-1,Any,-1.35,3.25,0.00038
0-1,Any,-1.35,3.35,0.0
0-1,Any,-1.35,3.45,0.0
0-1,Any,-1.35,3.55,0.0
0-1,Any,-1.35,3.65,0.0
0-1,Any,-1.35,3.75,0.0
0-1,Any,-1.35,3.85,0.0
0-1,Any,-1.35,3.95,0.0
0-1,Any,-1.35,4.05,0.0
0-1,Any,-1.35,4.15,0.00127
0-1,Any,-1.35,4.25,0.00152
0-1,Any,-1.35,4.35,0.00184
0-1,Any,-1.35,4.45,0.0
0-1,Any,-1.25,0.55,0.0
0-1,Any,-1.25,0.65,0.0
0-1,Any,-1.25,0.75,0.0
0-1,Any,-1.25,0.85,0.0
0-1,Any,-1.25,0.95,0.0
0-1,Any,-1.25,1.05,0.0
0-1,Any,-1.25,1.15,0.0
0-1,Any,-1.25,1.25,0.00044
0-1,Any,-1.25,1.35,0.00161
0-1,Any,-1.25,1.45,0.0043
0-1,Any,-1.25,1.55,0.00844
0-1,Any,-1.25,1.65,0.01209
0-1,Any,-1.25,1.75,0.01898
0-1,Any,-1.25,1.85,0.0215
0-1,Any,-1.25,1.95,0.02464
0-1,Any,-1.25,2.05,0.02548
0-1,Any,-1.25,2.15,0.02977
0-1,Any,-1.25,2.25,0.0318
0-1,Any,-1.25,2.35,0.02882
0-1,Any,-1.25,2.45,0.02301
0-1,Any,-1.25,2.55,0.01898
0-1,Any,-1.25,2.65,0.01867
0-1,Any,-1.25,2.75,0.01862
0-1,Any,-1.25,2.85,0.01741
0-1,Any,-1.25,2.95,0.01179
0-1,Any,-1.25,3.05,0.00717
0-1,Any,-1.25,3.15,0.003
0-1,Any,-1.25,3.25,0.00177
0-1,Any,-1.25,3.35,0.00117
0-1,Any,-1.25,3.45,-0.0
0-1,Any,-1.25,3.55,-0.0
0-1,Any,-1.25,3.65,-0.0
0-1,Any,-1.25,3.75,-0.0
0-1,Any,-1.25,3.85,-0.0
0-1,Any,-1.25,3.95,-0.0
0-1,Any,-1.25,4.05,-0.0
0-1,Any,-1.25,4.15,0.00108
0-1,Any,-1.25,4.25,0.00131
0-1,Any,-1.25,4.35,0.00157
0-1,Any,-1.25,4.45,-0.0
0-1,Any,-1.15,0.55,0.0
0-1,Any,-1.15,0.65,0.0
0-1,Any,-1.15,0.75,0.0
0-1,Any,-1.15,0.85,0.0
0-1,Any,-1.15,0.95,0.0
0-1,Any,-1.15,1.05,0.0
0-1,Any,-1.15,1.15,0.0
0-1,Any,-1.15,1.25,0.00079
0-1,Any,-1.15,1.35,0.00546
0-1,Any,-1.15,1.45,0.01397
0-1,Any,-1.15,1.55,0.02871
0-1,Any,-1.15,1.65,0.04682
0-1,Any,-1.15,1.75,0.06634
0-1,Any,-1.15,1.85,0.07224
0-1,Any,-1.15,1.95,0.07744
0-1,Any,-1.15,2.05,0.07998
0-1,Any,-1.15,2.15,0.08574
0-1,Any,-1.15,2.25,0.08676
0-1,Any,-1.15,2.35,0.08172
0-1,Any,-1.15,2.45,0.07592
0-1,Any,-1.15,2.55,0.06933
0-1,Any,-1.15,2.65,0.06244
0-1,Any,-1.15,2.75,0.05622
0-1,Any,-1.15,2.85,0.04536
0-1,Any,-1.15,2.95,0.03501
0-1,Any,-1.15,3.05,0.02477
0-1,Any,-1.15,3.15,0.0164
0-1,Any,-1.15,3.25,0.01063
0-1,Any,-1.15,3.35,0.00638
0-1,Any,-1.15,3.45,0.00346
0-1,Any,-1.15,3.55,0.00085
0-1,Any,-1.15,3.65,-0.0
0-1,Any,-1.15,3.75,-0.0
0-1,Any,-1.15,3.85,0.00059
0-1,Any,-1.15,3.95,0.00068
0-1,Any,-1.15,4.05,0.00156
0-1,Any,-1.15,4.15,0.00092
0-1,Any,-1.15,4.25,0.00113
0-1,Any,-1.15,4.35,-0.0
0-1,Any,-1.15,4.45,-0.0
0-1,Any,-1.05,0.55,0.0
0-1,Any,-1.05,0.65,0.0
0-1,Any,-1.05,0.75,0.0
0-1,Any,-1.05,0.85,0.0
0-1,Any,-1.05,0.95,0.0
0-1,Any,-1.05,1.05,0.0
0-1,Any,-1.05,1.15,0.0004
0-1,Any,-1.05,1.25,0.00508
0-1,Any,-1.05,1.35,0.01678
0-1,Any,-1.05,1.45,0.04137
0-1,Any,-1.05,1.55,0.07613
0-1,Any,-1.05,1.65,0.11797
0-1,Any,-1.05,1.75,0.16291
0-1,Any,-1.05,1.85,0.18537
0-1,Any,-1.05,1.95,0.20174
0-1,Any,-1.05,2.05,0.20372
0-1,Any,-1.05,2.15,0.207
0-1,Any,-1.05,2.25,0.20472
0-1,Any,-1.05,2.35,0.2001
0-1,Any,-1.05,2.45,0.19559
0-1,Any,-1.05,2.55,0.18006
0-1,Any,-1.05,2.65,0.16006
0-1,Any,-1.05,2.75,0.14319
0-1,Any,-1.05,2.85,0.12903
0-1,Any,-1.05,2.95,0.1104
0-1,Any,-1.05,3.05,0.08643
0-1,Any,-1.05,3.15,0.05989
0-1,Any,-1.05,3.25,0.03845
0-1,Any,-1.05,3.35,0.02149
0-1,Any,-1.05,3.45,0.012
0-1,Any,-1.05,3.55,0.00626
0-1,Any,-1.05,3.65,0.00168
0-1,Any,-1.05,3.75,0.0
0-1,Any,-1.05,3.85,0.00051
0-1,Any,-1.05,3.95,0.00059
0-1,Any,-1.05,4.05,0.00135
0-1,Any,-1.05,4.15,0.00082
0-1,Any,-1.05,4.25,0.00102
0-1,Any,-1.05,4.35,0.0
0-1,Any,-1.05,4.45,0.0
0-1,Any,-0.95,0.55,0.0
0-1,Any,-0.95,0.65,0.0
0-1,Any,-0.95,0.75,0.0
0-1,Any,-0.95,0.85,0.0
0-1,Any,-0.95,0.95,0.0
0-1,Any,-0.95,1.05,0.00083
0-1,Any,-0.95,1.15,0.00293
0-1,Any,-0.95,1.25,0.00985
0-1,Any,-0.95,1.35,0.03567
0-1,Any,-0.95,1.45,0.08999
0-1,Any,-0.95,1.55,0.16167
0-1,Any,-0.95,1.65,0.24872
0-1,Any,-0.95,1.75,0.31794
0-1,Any,-0.95,1.85,0.3584
0-1,Any,-0.95,1.95,0.38263
0-1,Any,-0.95,2.05,0.3903
0-1,Any,-0.95,2.15,0.39779
0-1,Any,-0.95,2.25,0.39845
0-1,Any,-0.95,2.35,0.39752
0-1,Any,-0.95,2.45,0.39032
0-1,Any,-0.95,2.55,0.36964
0-1,Any,-0.95,2.65,0.33618
0-1,Any,-0.95,2.75,0.30635
0-1,Any,-0.95,2.85,0.27349
0-1,Any,-0.95,2.95,0.24793
0-1,Any,-0.95,3.05,0.20956
0-1,Any,-0.95,3.15,0.15871
0-1,Any,-0.95,3.25,0.10681
0-1,Any,-0.95,3.35,0.06107
0-1,Any,-0.95,3.45,0.03352
0-1,Any,-0.95,3.55,0.01498
0-1,Any,-0.95,3.65,0.00509
0-1,Any,-0.95,3.75,0.00254
0-1,Any,-0.95,3.85,0.00095
0-1,Any,-0.95,3.95,0.00054
0-1,Any,-0.95,4.05,0.00125
0-1,Any,-0.95,4.15,0.00076
0-1,Any,-0.95,4.25,0.00092
0-1,Any,-0.95,4.35,-0.0
0-1,Any,-0.95,4.45,-0.0
0-1,Any,-0.85,0.55,0.0
0-1,Any,-0.85,0.65,0.0
0-1,Any,-0.85,0.75,0.0
0-1,Any,-0.85,0.85,0.0
0-1,Any,-0.85,0.95,0.0
0-1,Any,-0.85,1.05,0.00117
0-1,Any,-0.85,1.15,0.0052
0-1,Any,-0.85,1.25,0.01999
0-1,Any,-0.85,1.35,0.06687
0-1,Any,-0.85,1.45,0.14956
0-1,Any,-0.85,1.55,0.26611
0-1,Any,-0.85,1.65,0.38893
0-1,Any,-0.85,1.75,0.4951
0-1,Any,-0.85,1.85,0.55972
0-1,Any,-0.85,1.95,0.5942
0-1,Any,-0.85,2.05,0.60162
0-1,Any,-0.85,2.15,0.6079
0-1,Any,-0.85,2.25,0.6088
0-1,Any,-0.85,2.35,0.61382
0-1,Any,-0.85,2.45,0.6013
0-1,Any,-0.85,2.55,0.58905
0-1,Any,-0.85,2.65,0.54728
0-1,Any,-0.85,2.75,0.51617
0-1,Any,-0.85,2.85,0.47842
0-1,Any,-0.85,2.95,0.44596
0-1,Any,-0.85,3.05,0.4015
0-1,Any,-0.85,3.15,0.31862
0-1,Any,-0.85,3.25,0.2321
0-1,Any,-0.85,3.35,0.14376
0-1,Any,-0.85,3.45,0.084
0-1,Any,-0.85,3.55,0.04338
0-1,Any,-0.85,3.65,0.01713
0-1,Any,-0.85,3.75,0.00816
0-1,Any,-0.85,3.85,0.00133
0-1,Any,-0.85,3.95,0.0
0-1,Any,-0.85,4.05,0.00057
0-1,Any,-0.85,4.15,0.00069
0-1,Any,-0.85,4.25,0.00081
0-1,Any,-0.85,4.35,0.0
0-1,Any,-0.85,4.45,0.0
0-1,Any,-0.75,0.55,0.0
0-1,Any,-0.75,0.65,0.0
0-1,Any,-0.75,0.75,0.0
0-1,Any,-0.75,0.85,0.0
0-1,Any,-0.75,0.95,0.0
0-1,Any,-0.75,1.05,0.00107
0-1,Any,-0.75,1.15,0.00894
0-1,Any,-0.75,1.25,0.03216
0-1,Any,-0.75,1.35,0.09557
0-1,Any,-0.75,1.45,0.20781
0-1,Any,-0.75,1.55,0.36174
0-1,Any,-0.75,1.65,0.5221
0-1,Any,-0.75,1.75,0.64683
0-1,Any,-0.75,1.85,0.72444
0-1,Any,-0.75,1.95,0.76937
0-1,Any,-0.75,2.05,0.79166
0-1,Any,-0.75,2.15,0.80203
0-1,Any,-0.75,2.25,0.80535
0-1,Any,-0.75,2.35,0.80518
0-1,Any,-0.75,2.45,0.79691
0-1,Any,-0.75,2.55,0.78535
0-1,Any,-0.75,2.65,0.75358
0-1,Any,-0.75,2.75,0.72561
0-1,Any,-0.75,2.85,0.69254
0-1,Any,-0.75,2.95,0.65335
0-1,Any,-0.75,3.05,0.60237
0-1,Any,-0.75,3.15,0.5024
0-1,Any,-0.75,3.25,0.39054
0-1,Any,-0.75,3.35,0.25297
0-1,Any,-0.75,3.45,0.15119
0-1,Any,-0.75,3.55,0.07594
0-1,Any,-0.75,3.65,0.03207
0-1,Any,-0.75,3.75,0.0139
0-1,Any,-0.75,3.85,0.00216
0-1,Any,-0.75,3.95,-0.0
0-1,Any,-0.75,4.05,0.00053
0-1,Any,-0.75,4.15,0.00064
0-1,Any,-0.75,4.25,0.00075
0-1,Any,-0.75,4.35,-0.0
0-1,Any,-0.75,4.45,-0.0
0-1,Any,-0.65,0.55,0.0
0-1,Any,-0.65,0.65,0.0
0-1,Any,-0.65,0.75,0.0
0-1,Any,-0.65,0.85,0.0
0-1,Any,-0.65,0.95,0.0
0-1,Any,-0.65,1.05,0.00101
0-1,Any,-0.65,1.15,0.00971
0-1,Any,-0.65,1.25,0.03908
0-1,Any,-0.65,1.35,0.11185
0-1,Any,-0.65,1.45,0.24581
0-1,Any,-0.65,1.55,0.42621
0-1,Any,-0.65,1.65,0.61263
0-1,Any,-0.65,1.75,0.74867
0-1,Any,-0.65,1.85,0.8359
0-1,Any,-0.65,1.95,0.88132
0-1,Any,-0.65,2.05,0.8973
0-1,Any,-0.65,2.15,0.90695
0-1,Any,-0.65,2.25,0.91511
0-1,Any,-0.65,2.35,0.92453
0-1,Any,-0.65,2.45,0.926
0-1,Any,-0.65,2.55,0.9206
0-1,Any,-0.65,2.65,0.89735
0-1,Any,-0.65,2.75,0.88328
0-1,Any,-0.65,2.85,0.85435
0-1,Any,-0.65,2.95,0.8177
0-1,Any,-0.65,3.05,0.76068
0-1,Any,-0.65,3.15,0.6693
0-1,Any,-0.65,3.25,0.54873
0-1,Any,-0.65,3.35,0.38117
0-1,Any,-0.65,3.45,0.23156
0-1,Any,-0.65,3.55,0.12351
0-1,Any,-0.65,3.65,0.05216
0-1,Any,-0.65,3.75,0.0199
0-1,Any,-0.65,3.85,0.00367
0-1,Any,-0.65,3.95,0.00045
0-1,Any,-0.65,4.05,0.00049
0-1,Any,-0.65,4.15,0.00059
0-1,Any,-0.65,4.25,0.00069
0-1,Any,-0.65,4.35,0.0
0-1,Any,-0.65,4.45,0.0
0-1,Any,-0.55,0.55,0.0
0-1,Any,-0.55,0.65,0.0
0-1,Any,-0.55,0.75,0.0
0-1,Any,-0.55,0.85,0.0
0-1,Any,-0.55,0.95,0.0
0-1,Any,-0.55,1.05,0.00127
0-1,Any,-0.55,1.15,0.01173
0-1,Any,-0.55,1.25,0.04333
0-1,Any,-0.55,1.35,0.11851
0-1,Any,-0.55,1.45,0.26882
0-1,Any,-0.55,1.55,0.46284
0-1,Any,-0.55,1.65,0.65929
0-1,Any,-0.55,1.75,0.79859
0-1,Any,-0.55,1.85,0.88774
0-1,Any,-0.55,1.95,0.93448
0-1,Any,-0.55,2.05,0.95357
0-1,Any,-0.55,2.15,0.96363
0-1,Any,-0.55,2.25,0.97275
0-1,Any,-0.55,2.35,0.9742
0-1,Any,-0.55,2.45,0.97725
0-1,Any,-0.55,2.55,0.97328
0-1,Any,-0.55,2.65,0.96596
0-1,Any,-0.55,2.75,0.95605
0-1,Any,-0.55,2.85,0.94186
0-1,Any,-0.55,2.95,0.91984
0-1,Any,-0.55,3.05,0.87387
0-1,Any,-0.55,3.15,0.79215
0-1,Any,-0.55,3.25,0.65728
0-1,Any,-0.55,3.35,0.47035
0-1,Any,-0.55,3.45,0.28912
0-1,Any,-0.55,3.55,0.15295
0-1,Any,-0.55,3.65,0.06969
0-1,Any,-0.55,3.75,0.02402
0-1,Any,-0.55,3.85,0.00471
0-1,Any,-0.55,3.95,0.00126
0-1,Any,-0.55,4.05,0.00047
0-1,Any,-0.55,4.15,0.0
0-1,Any,-0.55,4.25,0.0
0-1,Any,-0.55,4.35,0.0
0-1,Any,-0.55,4.45,0.0
0-1,Any,-0.45,0.55,0.0
0-1,Any,-0.45,0.65,0.0
0-1,Any,-0.45,0.75,0.0
0-1,Any,-0.45,0.85,0.0
0-1,Any,-0.45,0.95,0.0
0-1,Any,-0.45,1.05,0.00121
0-1,Any,-0.45,1.15,0.01017
0-1,Any,-0.45,1.25,0.04198
0-1,Any,-0.45,1.35,0.12058
0-1,Any,-0.45,1.45,0.27404
0-1,Any,-0.45,1.55,0.47965
0-1,Any,-0.45,1.65,0.67897
0-1,Any,-0.45,1.75,0.81886
0-1,Any,-0.45,1.85,0.90347
0-1,Any,-0.45,1.95,0.95237
0-1,Any,-0.45,2.05,0.97237
0-1,Any,-0.45,2.15,0.98375
0-1,Any,-0.45,2.25,0.98925
0-1,Any,-0.45,2.35,0.99339
0-1,Any,-0.45,2.45,0.99527
0-1,Any,-0.45,2.55,0.99367
0-1,Any,-0.45,2.65,0.99139
0-1,Any,-0.45,2.75,0.98441
0-1,Any,-0.45,2.85,0.97685
0-1,Any,-0.45,2.95,0.95978
0-1,Any,-0.45,3.05,0.92986
0-1,Any,-0.45,3.15,0.85728
0-1,Any,-0.45,3.25,0.7197
0-1,Any,-0.45,3.35,0.54328
0-1,Any,-0.45,3.45,0.35219
0-1,Any,-0.45,3.55,0.19042
0-1,Any,-0.45,3.65,0.08353
0-1,Any,-0.45,3.75,0.02691
0-1,Any,-0.45,3.85,0.00582
0-1,Any,-0.45,3.95,0.00164
0-1,Any,-0.45,4.05,0.00045
0-1,Any,-0.45,4.15,-0.0
0-1,Any,-0.45,4.25,-0.0
0-1,Any,-0.45,4.35,-0.0
0-1,Any,-0.45,4.45,-0.0
0-1,Any,-0.35,0.55,0.0
0-1,Any,-0.35,0.65,0.0
0-1,Any,-0.35,0.75,0.0
0-1,Any,-0.35,0.85,0.0
0-1,Any,-0.35,0.95,0.0
0-1,Any,-0.35,1.05,0.00088
0-1,Any,-0.35,1.15,0.01175
0-1,Any,-0.35,1.25,0.04688
0-1,Any,-0.35,1.35,0.12924
0-1,Any,-0.35,1.45,0.28031
0-1,Any,-0.35,1.55,0.4867
0-1,Any,-0.35,1.65,0.69188
0-1,Any,-0.35,1.75,0.83484
0-1,Any,-0.35,1.85,0.91691
0-1,Any,-0.35,1.95,0.95937
0-1,Any,-0.35,2.05,0.97947
0-1,Any,-0.35,2.15,0.98846
