person_key,season,effect_per_100,se_per_100,pitches
pitcher-694813,2024,0.34122,0.63725,1018
pitcher-694973,2024,0.58013,0.77805,1044
pitcher-695076,2024,-1.60805,1.29023,257
pitcher-695243,2024,0.45807,0.69488,479
pitcher-695549,2024,0.39705,0.32956,27
pitcher-696131,2024,0.41369,0.53009,335
pitcher-696136,2024,-0.15943,0.55481,398
pitcher-700187,2024,1.10583,0.73379,179
pitcher-700241,2024,-0.43961,0.51488,161
pitcher-700249,2024,-0.40339,0.80425,700
pitcher-700270,2024,0.67151,1.20097,252
pitcher-700363,2024,0.64162,0.53582,44
pitcher-700669,2024,-0.68021,0.38506,47
pitcher-701542,2024,0.2207,0.62001,249
pitcher-701581,2024,0.28928,0.70052,527
pitcher-701643,2024,-0.00902,1.31271,65
pitcher-702352,2024,0.4489,1.4136,401
pitcher-702674,2024,0.75728,0.84104,108
pitcher-702795,2024,-1.03811,0.71086,20
pitcher-703231,2024,0.11382,0.11462,10
pitcher-800049,2024,1.508,0.97941,316
pitcher-805673,2024,-0.77124,0.77396,344
pitcher-806185,2024,-0.19278,0.73372,754
pitcher-808967,2024,-1.49791,1.06581,728
pitcher-814005,2024,0.51884,1.28625,111
umpire-427013,2025,-2.04969,0.34331,4868
umpire-427044,2025,-0.65398,0.40985,4174
umpire-427053,2025,-1.99873,0.66699,686
umpire-427093,2025,0.89088,0.41546,4361
umpire-427113,2025,0.87914,0.37221,4477
umpire-427128,2025,0.31579,0.87971,457
umpire-427129,2025,-1.01511,0.59435,3487
umpire-427139,2025,1.10832,0.41617,4731
umpire-427164,2025,-0.37877,0.50087,4469
umpire-427197,2025,-0.84336,0.38932,4402
umpire-427243,2025,0.50872,0.37427,3916
umpire-427248,2025,0.84702,0.36409,4169
umpire-427292,2025,2.10863,0.54183,3298
umpire-427315,2025,-1.66978,0.46437,4728
umpire-427344,2025,0.86308,0.40868,4709
umpire-427366,2025,1.19676,0.33117,4107
umpire-427413,2025,0.73287,0.48749,3737
umpire-427533,2025,-1.49422,0.31647,4298
umpire-427537,2025,-0.16679,0.80414,432
umpire-427554,2025,0.4855,0.30932,4367
umpire-428442,2025,-0.65274,0.39585,4277
umpire-429805,2025,-1.26536,0.38774,4174
umpire-431232,2025,0.43953,0.52781,3716
umpire-482608,2025,-1.68264,0.47109,4083
umpire-482620,2025,0.59236,0.37223,4559
umpire-482631,2025,-0.20385,0.51445,4236
umpire-482641,2025,-0.13748,0.40213,4625
umpire-482663,2025,0.40381,0.34678,4294
umpire-482666,2025,0.439,0.30611,4247
umpire-483561,2025,0.04723,0.49887,4632
umpire-483564,2025,0.84817,0.4139,4444
umpire-483569,2025,1.75209,0.45324,4789
umpire-483630,2025,0.10918,0.4034,4030
umpire-483912,2025,1.77437,0.47609,4427
umpire-483919,2025,1.00962,0.33963,4328
umpire-484183,2025,0.08692,0.46879,4087
umpire-484198,2025,-0.52953,0.35691,4592
umpire-484499,2025,-0.70688,0.59979,3534
umpire-485856,2025,-1.24878,0.74743,1263
umpire-486200,2025,1.22272,0.3309,598
umpire-489985,2025,-0.58267,0.66652,2929
umpire-490319,2025,0.24671,0.42052,4239
umpire-503077,2025,0.79945,0.33417,4436
umpire-503490,2025,0.86182,0.41916,3906
umpire-503493,2025,0.16382,0.37109,4410
umpire-503502,2025,1.11497,0.40518,4256
umpire-503586,2025,0.67706,0.5001,4020
umpire-504381,2025,-0.16326,0.51186,4346
umpire-511890,2025,-0.08647,0.30447,4533
umpire-521051,2025,1.13578,0.42099,4380
umpire-521251,2025,0.80678,0.3895,4356
umpire-521889,2025,0.64474,0.31971,4425
umpire-544728,2025,-1.61353,0.37833,4496
umpire-545402,2025,0.88405,0.31228,4509
umpire-547380,2025,-1.30294,0.49611,4437
umpire-554242,2025,-0.27797,0.36023,4466
umpire-573597,2025,1.43833,0.28431,4715
umpire-575629,2025,-0.96978,0.4408,4162
umpire-577468,2025,-0.06991,0.35694,4257
umpire-594151,2025,1.73491,0.53468,4561
umpire-596740,2025,-0.28591,0.34713,4546
umpire-596805,2025,-0.51905,0.41995,4436
umpire-596809,2025,0.03629,0.31552,4368
umpire-598411,2025,0.49671,0.51007,4299
umpire-605670,2025,-0.41557,0.48238,3945
umpire-605671,2025,-0.31112,0.4835,4010
umpire-605672,2025,1.57409,0.27819,3860
umpire-605673,2025,0.94449,0.37727,4273
umpire-605674,2025,0.4036,0.47476,4459
umpire-607884,2025,0.96992,0.4278,4124
umpire-608093,2025,-1.07931,0.51662,3274
umpire-608158,2025,-0.35898,0.46398,4141
umpire-621660,2025,0.55888,0.44313,4075
umpire-623938,2025,-0.96882,0.39442,4280
umpire-623945,2025,-0.22854,0.32103,4029
umpire-623946,2025,-0.28387,0.44706,4550
umpire-623949,2025,-1.22798,0.37446,4449
umpire-639723,2025,-0.88213,0.41685,4448
umpire-644760,2025,-0.42964,0.50613,4443
umpire-658082,2025,-0.92629,0.52374,2771
umpire-658292,2025,-0.86603,0.40807,3547
umpire-658325,2025,-0.24267,0.85689,763
umpire-658536,2025,0.22673,0.4548,4181
umpire-664263,2025,0.28803,0.38968,3683
umpire-665281,2025,-0.05176,0.38698,4807
umpire-665297,2025,-0.86863,0.41754,4103
umpire-665298,2025,0.26016,0.2581,534
umpire-665576,2025,-0.65273,0.37495,3667
umpire-668921,2025,0.66155,0.50356,854
umpire-676580,2025,-0.10498,0.80518,573
umpire-676581,2025,-1.69213,0.39967,3326
umpire-691042,2025,-1.43107,0.75083,2245
catcher-455117,2025,-0.37331,0.59463,3508
catcher-506702,2025,0.90921,0.49641,209
catcher-518595,2025,-0.78866,0.40256,3894
catcher-521692,2025,-1.0042,0.39157,6341
catcher-542963,2025,-0.584,0.63835,183
catcher-543309,2025,0.35054,0.42662,4565
catcher-543510,2025,-0.67146,0.53017,2461
catcher-543592,2025,-2.42249,0.62777,753
catcher-543877,2025,0.80522,0.45086,4066
catcher-553869,2025,-0.03192,0.37052,5453
catcher-553882,2025,-1.20243,1.60646,243
catcher-571466,2025,-1.00561,0.6866,281
catcher-571912,2025,1.34174,0.45854,1153
catcher-592663,2025,-0.62831,0.40575,9328
catcher-595453,2025,1.77063,1.46063,14
catcher-595751,2025,-0.53227,0.90713,813
catcher-595978,2025,2.57749,0.37605,3911
catcher-596117,2025,-1.86047,1.13403,56
catcher-596142,2025,-1.76654,0.46188,1547
catcher-605131,2025,0.65781,0.73538,827
catcher-605170,2025,-0.19391,0.39853,3627
catcher-605244,2025,-0.12812,0.53161,71
catcher-606992,2025,-0.78499,0.68067,1463
catcher-607732,2025,-1.0139,0.50138,2589
catcher-608348,2025,-0.64129,0.42142,6543
catcher-620443,2025,0.39434,0.39164,5302
catcher-621512,2025,0.9987,1.05604,777
catcher-623168,2025,0.5443,0.45957,3282
catcher-624431,2025,0.49167,0.39926,6076
catcher-624512,2025,0.6948,0.56345,2616
catcher-624513,2025,-0.27436,0.5866,156
catcher-640459,2025,2.24592,0.58214,284
catcher-640902,2025,-0.5483,0.49725,1660
catcher-641555,2025,2.37693,0.6159,1746
catcher-641598,2025,-0.0834,0.4571,2892
catcher-641680,2025,-0.99631,0.35191,6408
catcher-642020,2025,-1.0888,0.65329,72
catcher-642136,2025,0.09589,0.3867,3250
catcher-642851,2025,-0.67936,0.55661,2196
catcher-643376,2025,-0.24183,0.36771,5777
catcher-644433,2025,0.08932,0.97005,448
catcher-645305,2025,0.47844,0.82821,451
catcher-645444,2025,-0.61265,0.33165,4081
catcher-650968,2025,0.58816,0.58595,2507
catcher-656180,2025,-1.24429,0.35934,5463
catcher-656577,2025,0.38092,0.53318,2056
catcher-657136,2025,-0.00258,0.43501,3688
catcher-660688,2025,-0.94444,0.37645,4760
catcher-661388,2025,-0.47026,0.33406,9242
catcher-663584,2025,1.21541,0.55929,1728
catcher-663698,2025,0.1627,0.35103,5616
catcher-663728,2025,1.15886,0.26837,8474
catcher-663743,2025,0.54831,0.38695,4758
catcher-663886,2025,-0.97579,0.50359,4714
catcher-663967,2025,0.50319,0.50265,263
catcher-664954,2025,-0.13206,0.40395,153
catcher-665561,2025,0.7428,0.51645,2127
catcher-665804,2025,-0.37462,0.5276,1856
catcher-665861,2025,-0.85189,1.10609,745
catcher-665966,2025,0.6238,0.32131,7555
catcher-666023,2025,-0.1406,0.31315,6550
catcher-666163,2025,0.82733,0.53656,2681
catcher-666165,2025,-0.87471,0.87213,363
catcher-666310,2025,-0.02409,0.34513,8038
catcher-667690,2025,-2.31607,1.39936,84
catcher-668670,2025,0.32584,0.4439,2710
catcher-668800,2025,0.959,0.53082,1957
catcher-668939,2025,0.27275,0.45043,4722
catcher-668974,2025,0.66176,0.49924,1007
catcher-669087,2025,0.36894,0.60497,1185
catcher-669127,2025,-0.54676,0.3794,8341
catcher-669221,2025,0.32203,0.32109,5354
catcher-669224,2025,0.93077,0.36579,8306
catcher-669257,2025,-0.49407,0.375,7241
catcher-671056,2025,0.09108,0.8436,793
catcher-672275,2025,2.16085,0.35552,8502
catcher-672386,2025,0.86815,0.35443,8085
catcher-672515,2025,0.31699,0.3444,5182
catcher-673237,2025,-0.1318,0.32584,8063
catcher-676439,2025,0.55335,0.59284,1798
catcher-677943,2025,1.08863,1.24845,228
catcher-678011,2025,-1.77961,1.37568,18
catcher-680728,2025,1.87341,0.70141,245
catcher-680777,2025,0.25918,0.35637,5591
catcher-680779,2025,0.20765,0.42807,5252
catcher-680862,2025,-0.97321,0.53973,2124
catcher-681351,2025,-1.13153,0.37803,7375
catcher-681508,2025,-1.19684,0.76029,1151
catcher-682515,2025,0.35979,1.1187,181
catcher-682626,2025,-0.24576,0.42964,4976
catcher-682663,2025,0.38375,0.41341,5005
catcher-682848,2025,0.45185,0.92078,501
catcher-686452,2025,0.98132,0.52789,1112
catcher-686676,2025,0.68406,0.74814,733
catcher-686780,2025,1.04974,0.3977,7286
catcher-686948,2025,-0.22849,0.36848,6094
catcher-687221,2025,-0.19506,0.52388,2544
catcher-689414,2025,-0.00491,0.4378,3679
catcher-690924,2025,-1.79441,0.70157,2188
catcher-691011,2025,1.84861,1.32959,23
catcher-691019,2025,0.37175,0.45687,4412
catcher-693307,2025,0.36313,0.43247,8167
catcher-694208,2025,0.66313,0.42443,35
catcher-694212,2025,-0.96089,0.53645,1394
catcher-695600,2025,0.81433,0.61558,526
catcher-695670,2025,-1.46135,0.63848,114
catcher-696100,2025,-0.11429,0.39413,7000
catcher-699625,2025,-0.03002,0.80755,867
catcher-700250,2025,-0.00293,0.6473,1966
catcher-700337,2025,-1.56852,0.434,4807
catcher-804668,2025,-1.444,0.93035,76
pitcher-434378,2025,-0.14619,0.64689,1256
pitcher-445276,2025,-0.02043,1.07874,375
pitcher-445926,2025,0.70769,0.50423,93
pitcher-448179,2025,-0.08998,0.47099,103
pitcher-450203,2025,0.4776,0.52327,1279
pitcher-453286,2025,0.29398,0.74088,676
pitcher-455119,2025,-0.11536,1.12069,272
pitcher-458677,2025,-1.16973,0.9406,369
pitcher-471911,2025,-0.65703,0.75326,403
pitcher-472610,2025,0.18733,0.9232,420
pitcher-476594,2025,-1.01411,0.57386,38
pitcher-477132,2025,-0.51678,0.59472,893
pitcher-489119,2025,1.97424,1.60492,115
pitcher-489446,2025,-0.10553,0.84608,348
pitcher-493603,2025,0.33516,0.98092,32
pitcher-500743,2025,-0.24695,1.76846,32
pitcher-500779,2025,1.32079,0.68539,1173
pitcher-502043,2025,-0.93226,0.92931,137
pitcher-502085,2025,1.635,1.12988,169
pitcher-506433,2025,-0.80402,1.02796,596
pitcher-518397,2025,-1.18705,1.18524,153
pitcher-518489,2025,0.67176,0.939,183
pitcher-518585,2025,0.9357,0.82828,403
pitcher-518876,2025,0.42591,0.59209,1403
pitcher-518886,2025,0.96842,1.04424,131
pitcher-519008,2025,1.32596,1.10642,139
pitcher-519141,2025,0.41937,0.95329,376
pitcher-519151,2025,-0.44206,0.82146,331
pitcher-519242,2025,0.01322,0.63257,1006
pitcher-519326,2025,-0.93552,0.84509,157
pitcher-521230,2025,3.05126,1.10691,113
pitcher-527048,2025,0.87409,0.53077,497
pitcher-534910,2025,-0.84832,1.01056,45
pitcher-541640,2025,0.0267,0.9008,75
pitcher-542881,2025,0.82043,0.62614,1128
pitcher-542888,2025,1.07587,0.78437,570
pitcher-542932,2025,1.14494,0.98658,32
pitcher-543056,2025,-0.29491,1.02392,333
pitcher-543101,2025,0.55941,0.67389,318
pitcher-543135,2025,0.05314,0.70198,905
pitcher-543243,2025,1.41018,0.73286,1350
pitcher-543294,2025,0.17218,0.74562,1309
pitcher-543391,2025,-0.10754,0.13708,12
pitcher-543518,2025,0.65278,0.98102,145
pitcher-543592,2025,-0.80158,0.60659,12
pitcher-543859,2025,0.61539,1.21157,216
pitcher-544150,2025,0.4064,1.11102,82
pitcher-547001,2025,-1.58801,1.02613,38
pitcher-547179,2025,0.91598,0.69002,1152
pitcher-547184,2025,-0.12338,1.08485,362
pitcher-547973,2025,2.41498,0.89476,379
pitcher-548384,2025,0.45572,1.41088,211
pitcher-552640,2025,1.18448,0.75654,338
pitcher-554340,2025,-1.10966,1.19196,184
pitcher-554430,2025,1.05541,0.62592,1153
pitcher-554431,2025,0.18912,0.75466,66
pitcher-570632,2025,0.33696,0.86308,463
pitcher-571466,2025,1.85403,1.5897,10
pitcher-571510,2025,-0.75265,0.6203,1294
pitcher-571578,2025,-0.53889,0.6988,1301
pitcher-571657,2025,-0.68556,0.71129,2
pitcher-571760,2025,-2.3274,0.83483,1054
pitcher-571771,2025,-1.41604,1.94632,75
pitcher-571912,2025,0.166,0.14688,6
pitcher-571927,2025,-1.12025,0.91731,581
pitcher-571945,2025,-0.36933,0.6971,1248
pitcher-571946,2025,0.94112,0.92286,333
pitcher-571948,2025,1.64289,0.7634,638
pitcher-572955,2025,2.01394,0.76647,513
pitcher-573009,2025,0.4409,1.20657,98
pitcher-573124,2025,-1.64193,0.90274,483
pitcher-573186,2025,-1.12944,1.04984,358
pitcher-573204,2025,-0.16541,0.9441,395
pitcher-573262,2025,-0.38093,0.34214,10
pitcher-579328,2025,-1.61012,0.70063,1530
pitcher-592094,2025,0.10651,0.83143,532
pitcher-592155,2025,-0.01734,1.10931,282
pitcher-592254,2025,1.67298,1.07023,46
pitcher-592332,2025,0.75824,0.59855,1382
pitcher-592351,2025,1.06357,0.98759,103
pitcher-592426,2025,-1.20192,0.91319,389
pitcher-592454,2025,-0.21304,0.84016,554
pitcher-592662,2025,0.7576,0.56605,1487
pitcher-592773,2025,0.44695,0.76668,460
pitcher-592779,2025,0.15046,0.89881,287
pitcher-592791,2025,0.66491,0.86409,993
pitcher-592836,2025,-0.44586,0.7262,1083
pitcher-592866,2025,-0.0734,0.49673,735
pitcher-593423,2025,1.56574,0.9979,316
pitcher-593576,2025,-1.2021,0.92079,279
pitcher-593833,2025,0.68242,0.46962,71
pitcher-593958,2025,-0.57065,0.55642,1317
pitcher-593974,2025,2.0484,0.67185,555
pitcher-594580,2025,0.83433,0.89167,197
pitcher-594798,2025,2.81781,0.8658,1236
pitcher-594902,2025,-0.54414,1.0805,378
pitcher-595014,2025,-0.45328,0.84655,263
pitcher-595345,2025,-1.34265,0.93164,499
pitcher-595897,2025,-0.04102,0.27223,46
pitcher-595928,2025,-1.44115,1.29946,254
pitcher-595978,2025,2.17871,2.99131,34
pitcher-596001,2025,-1.85635,0.76629,557
pitcher-596103,2025,0.7256,0.66741,6
pitcher-596112,2025,2.07161,1.19035,58
pitcher-596133,2025,-0.87005,0.83122,472
pitcher-596142,2025,-0.35721,0.27055,12
pitcher-596271,2025,0.28206,1.36098,144
pitcher-596295,2025,2.22871,0.8618,483
pitcher-600917,2025,-0.02893,1.00012,108
pitcher-601713,2025,0.24488,0.58681,1450
pitcher-605130,2025,-0.68022,0.76647,708
pitcher-605135,2025,0.4278,0.65068,1464
pitcher-605154,2025,-0.4261,1.29669,231
pitcher-605177,2025,0.2235,0.68949,294
pitcher-605182,2025,-2.43569,1.31455,59
pitcher-605218,2025,-0.15829,0.45879,47
pitcher-605242,2025,1.1729,0.57746,45
pitcher-605280,2025,-0.63675,0.80547,1445
pitcher-605288,2025,0.23425,0.83154,918
pitcher-605347,2025,-0.2733,0.99534,185
pitcher-605400,2025,-0.74845,0.86364,809
pitcher-605447,2025,0.28456,1.18386,349
pitcher-605452,2025,-0.18973,0.87135,406
pitcher-605463,2025,-0.39696,1.01593,292
pitcher-605483,2025,0.265,0.94404,505
pitcher-605488,2025,1.33597,0.71022,1501
pitcher-605507,2025,-1.27346,0.72916,32
pitcher-605513,2025,-1.59119,1.4348,64
pitcher-605540,2025,-0.81818,0.80987,462
pitcher-606160,2025,0.65018,0.7504,553
pitcher-606303,2025,1.74081,0.93967,249
pitcher-606930,2025,-0.19278,0.60188,70
pitcher-606965,2025,-1.6923,1.25515,140
pitcher-606996,2025,1.25749,0.64303,373
pitcher-607067,2025,0.27444,0.79767,1302
pitcher-607074,2025,0.87458,0.57776,1644
pitcher-607179,2025,-0.83403,0.71777,50
pitcher-607192,2025,-0.28649,0.85717,811
pitcher-607200,2025,-1.22414,0.81552,1270
pitcher-607259,2025,-0.42378,0.64616,1300
pitcher-607455,2025,-1.02154,0.78699,528
pitcher-607481,2025,1.93159,0.81813,492
pitcher-607536,2025,0.69823,0.85335,1136
pitcher-607625,2025,0.75979,0.50571,1301
pitcher-607732,2025,-0.12941,0.15747,12
pitcher-608032,2025,1.03543,0.72984,511
pitcher-608331,2025,-0.36603,0.65315,1577
pitcher-608334,2025,0.11749,0.79974,234
pitcher-608337,2025,0.41282,0.77536,1177
pitcher-608371,2025,0.62994,0.65335,163
pitcher-608372,2025,-0.71903,0.68246,1291
pitcher-608379,2025,-1.07942,0.61256,1272
pitcher-608566,2025,-1.75933,0.8807,989
pitcher-608650,2025,-0.2033,0.75251,324
pitcher-608665,2025,0.92358,0.72495,176
pitcher-608671,2025,0.26413,0.22777,6
pitcher-608717,2025,-0.37498,0.90504,207
pitcher-608718,2025,-1.2099,0.91902,553
pitcher-612434,2025,-0.45749,0.6578,61
pitcher-614179,2025,-0.96509,1.12615,134
pitcher-615698,2025,0.54057,0.65267,1022
pitcher-620443,2025,-0.3357,0.32932,15
pitcher-620454,2025,0.63093,0.77909,278
pitcher-621028,2025,0.15372,0.13524,13
pitcher-621051,2025,0.37477,0.92759,481
pitcher-621053,2025,0.47515,0.77391,501
pitcher-621057,2025,-0.97688,1.03339,44
pitcher-621107,2025,-1.46705,0.86631,547
pitcher-621111,2025,1.82321,0.63331,1154
pitcher-621112,2025,1.10045,1.03228,327
pitcher-621114,2025,0.81938,0.4506,22
pitcher-621121,2025,-0.55103,0.61831,651
pitcher-621139,2025,0.16599,1.05642,216
pitcher-621199,2025,1.36537,0.97009,237
pitcher-621237,2025,2.81523,0.98618,220
pitcher-621242,2025,0.00424,0.79034,538
pitcher-621244,2025,0.41595,0.70867,1340
pitcher-621345,2025,0.17677,0.8124,105
pitcher-621363,2025,0.85121,0.87224,151
pitcher-621366,2025,1.51099,0.99956,292
pitcher-621381,2025,0.72655,1.02914,458
pitcher-621383,2025,1.88178,0.75291,511
pitcher-621512,2025,0.90458,0.79613,3
pitcher-622253,2025,-0.1864,0.77567,81
pitcher-622379,2025,-2.15202,1.03311,89
pitcher-622491,2025,0.85445,0.58603,1409
pitcher-622503,2025,-0.27468,0.70767,266
pitcher-622554,2025,0.41863,0.6531,566
pitcher-622569,2025,-1.29026,1.13436,7
pitcher-622608,2025,-0.56103,0.65765,1139
pitcher-622663,2025,0.40004,0.69672,1400
pitcher-622761,2025,-0.79944,0.57965,20
pitcher-622780,2025,-1.88676,1.10692,38
pitcher-622786,2025,0.85137,1.20564,163
pitcher-623149,2025,-1.45625,1.24418,162
pitcher-623167,2025,0.4817,0.90168,324
pitcher-623168,2025,1.03894,1.65177,22
pitcher-623211,2025,-0.79103,0.86002,483
pitcher-623352,2025,1.26857,1.02388,356
pitcher-623433,2025,1.22243,0.64015,109
pitcher-623437,2025,-0.62408,0.7947,505
pitcher-623465,2025,-0.81845,0.80024,48
pitcher-623474,2025,0.11943,0.81635,666
pitcher-624133,2025,-1.02023,0.88119,1215
pitcher-624431,2025,0.91538,0.63047,22
pitcher-624512,2025,1.17422,0.89519,12
pitcher-625643,2025,0.60439,0.41097,42
pitcher-628317,2025,1.12829,0.7459,80
pitcher-628452,2025,1.52095,0.76447,455
pitcher-640448,2025,-0.10427,1.04828,405
pitcher-640451,2025,1.57941,1.1968,77
pitcher-640454,2025,-0.50379,0.3905,35
pitcher-640455,2025,-2.0149,0.75369,508
pitcher-640462,2025,-2.12421,1.36302,69
pitcher-640902,2025,0.90725,0.93097,37
pitcher-641154,2025,-2.39265,0.87323,616
pitcher-641302,2025,0.91414,0.90477,791
pitcher-641312,2025,1.11664,0.83719,107
pitcher-641329,2025,0.54237,0.76721,523
pitcher-641343,2025,-2.59128,1.24168,41
pitcher-641386,2025,1.19,0.82157,89
pitcher-641401,2025,0.94852,0.76256,415
pitcher-641482,2025,0.50063,1.36885,332
pitcher-641540,2025,-0.38057,1.27732,193
pitcher-641585,2025,1.84631,0.95018,45
pitcher-641656,2025,0.05225,0.99147,308
pitcher-641672,2025,-0.44,0.9079,286
pitcher-641745,2025,0.64956,0.81306,588
pitcher-641755,2025,1.18472,0.84468,590
pitcher-641778,2025,0.66472,0.73429,828
pitcher-641793,2025,-1.35304,0.53714,1297
pitcher-641816,2025,-0.90242,0.81539,679
pitcher-641835,2025,0.32367,0.8565,152
pitcher-641927,2025,0.18168,0.73819,1100
pitcher-641941,2025,-0.31511,0.68848,482
pitcher-642016,2025,-0.41992,0.74603,136
pitcher-642048,2025,-0.08343,1.41363,125
pitcher-642100,2025,0.65056,1.08216,414
pitcher-642121,2025,0.2634,0.70814,167
pitcher-642133,2025,-2.53064,2.22791,9
pitcher-642152,2025,-1.17394,1.0962,435
pitcher-642180,2025,0.0271,0.0761,13
pitcher-642207,2025,-0.26345,0.83076,534
pitcher-642215,2025,2.9417,1.75533,20
pitcher-642216,2025,0.57953,0.5417,81
pitcher-642232,2025,0.967,0.95089,542
pitcher-642239,2025,-1.87577,0.87052,165
pitcher-642397,2025,0.81379,0.93742,485
pitcher-642520,2025,1.59799,0.77991,60
pitcher-642528,2025,0.61213,1.12742,209
pitcher-642547,2025,2.19669,0.51149,1547
pitcher-642585,2025,1.24257,0.62158,321
pitcher-642701,2025,-0.04094,0.94903,461
pitcher-642708,2025,-1.1263,0.8405,15
pitcher-642759,2025,-2.31735,1.81932,38
pitcher-643338,2025,0.27291,0.74811,337
pitcher-643361,2025,-2.62734,1.23576,108
pitcher-643377,2025,1.74473,0.74176,502
pitcher-643396,2025,-0.0969,0.08775,4
pitcher-643410,2025,1.43875,1.06042,405
pitcher-643511,2025,0.64459,1.01231,442
pitcher-645261,2025,-0.07387,0.53694,1390
pitcher-645305,2025,0.15684,0.12934,7
pitcher-645444,2025,-1.13396,1.42815,16
pitcher-646242,2025,-1.28698,1.01259,12
pitcher-647315,2025,0.24112,0.29839,64
pitcher-647336,2025,-1.33334,0.77555,796
pitcher-647351,2025,1.13062,0.9597,6
pitcher-650489,2025,-1.69951,1.53991,7
pitcher-650556,2025,0.58539,0.76254,621
pitcher-650633,2025,0.4308,1.20843,669
pitcher-650644,2025,0.33971,0.82544,926
pitcher-650671,2025,-0.01476,0.11901,25
pitcher-650893,2025,-0.77726,1.00918,350
pitcher-650911,2025,0.21869,0.62333,1372
pitcher-655889,2025,-0.76322,0.8865,201
pitcher-656186,2025,-1.46218,0.97001,234
pitcher-656222,2025,0.46962,0.75902,424
pitcher-656234,2025,0.02583,0.7159,518
pitcher-656240,2025,0.03351,1.05851,348
pitcher-656257,2025,0.39061,0.86764,30
pitcher-656271,2025,-0.60095,1.05034,468
pitcher-656288,2025,0.30187,1.1124,688
pitcher-656302,2025,1.84311,0.59338,1454
pitcher-656420,2025,-0.27973,0.5953,28
pitcher-656427,2025,1.27402,0.86051,1454
pitcher-656457,2025,-0.79786,0.72554,436
pitcher-656458,2025,0.84595,0.77481,9
pitcher-656464,2025,1.71121,0.91799,239
pitcher-656546,2025,0.40645,0.7287,530
pitcher-656550,2025,-0.39481,0.7227,942
pitcher-656557,2025,1.16022,0.60296,404
pitcher-656577,2025,-0.64123,0.54523,15
pitcher-656605,2025,0.32588,0.61375,1413
pitcher-656629,2025,-0.13063,0.61761,133
pitcher-656638,2025,0.06104,0.07212,4
pitcher-656641,2025,-0.1084,0.90105,683
pitcher-656686,2025,0.23918,0.94013,165
pitcher-656716,2025,0.01363,0.01434,1
pitcher-656730,2025,0.05846,1.13502,358
pitcher-656731,2025,-0.73286,0.76567,617
pitcher-656794,2025,-0.59982,0.64857,801
